headline,date,snippet,url
Should the Authorities Be Able to Access Your iPhone?,2016-02-18T00:00,An act from the 18th century helped the Justice Department in its push to make Apple help write software to disable privacy defenses in its phones....,https://www.nytimes.com/2016/02/18/us/politics/whether-phones-should-lock-out-the-fbi.html
Apple Fights Order to Unlock San Bernardino Gunman’s iPhone,2016-02-18T00:00,"Timothy D. Cook, Apple’s chief, said the government’s request to bypass security on the phone used by Syed Rizwan Farook had “chilling” implications....",https://www.nytimes.com/2016/02/18/technology/apple-timothy-cook-fbi-san-bernardino.html
Apple’s Line in the Sand Was Over a Year in the Making,2016-02-19T00:00,An operating system update with enhanced encryption technology in late 2014 set the stage to put Apple increasingly at odds with prosecutors seeking to unlock iPhones....,https://www.nytimes.com/2016/02/19/technology/a-yearlong-road-to-a-standoff-with-the-fbi.html
Times Readers Weigh In on the Apple Debate,2016-02-19T00:00,"An abundance of opinions in nearly 5,000 comments on Apple’s opposition to a court order to unlock an iPhone used by one of the San Bernardino killers....",https://www.nytimes.com/2016/02/19/technology/apple-fbi-reaction.html
Why Apple Is Right to Challenge an Order to Help the F.B.I.,2016-02-19T00:00,"Even if the government prevails in forcing Apple to unlock one phone, that will hardly be the end of the story....",https://www.nytimes.com/2016/02/19/opinion/why-apple-is-right-to-challenge-an-order-to-help-the-fbi.html
Apple vs. Washington Over Encryption,2016-02-19T00:00,Readers take sides on the issue of privacy in the age of terrorism....,https://www.nytimes.com/2016/02/19/opinion/apple-vs-washington-over-encryption.html
"IBM Buys Truven for $2.6 Billion, Adding to Trove of Patient Data",2016-02-19T00:00,"IBM has bought four companies since it created Watson Health last April, gaining data on millions of patients that it will use to try to improve care....",https://www.nytimes.com/2016/02/19/technology/ibm-buys-truven-adding-to-growing-trove-of-patient-data-at-watson-health.html
Manny Pacquiao Loses Nike Sponsorship Over Anti-Gay Remarks,2016-02-19T00:00,"Saying it strongly opposes discrimination, Nike terminated Pacquiao’s contract after he called people in gay relationships “worse than animals.”...",https://www.nytimes.com/2016/02/18/sports/nike-manny-pacquiao-anti-gay-remarks.html
Apple Letter on iPhone Security Draws Muted Tech Industry Response,2016-02-19T00:00,A complicated set of factors influences the reactions of technology companies to government demands to unlock a path to customer data....,https://www.nytimes.com/2016/02/19/technology/tech-reactions-on-apple-highlight-issues-with-government-requests.html
ESPN Blesses New Lineup From Verizon,2016-02-20T00:00,"ESPN, which sued Verizon last year after being excluded from a new basic-cable package, voiced its pleasure over changes announced Friday to the channel lineup....",https://www.nytimes.com/2016/02/20/sports/espn-blesses-new-lineup-from-verizon.html
Positions Become Sharper in Apple Showdown,2016-02-20T00:00,"On one side is privacy as a defense of freedom from government monitoring, both in the U.S. and abroad. On the other is a mission to keep the public safe....",https://www.nytimes.com/2016/02/20/technology/positions-become-sharper-in-apple-showdown.html
"In Nod to Law Enforcement in Apple Case, Obama Ends Attempt to Straddle Privacy Divide",2016-02-20T00:00,"Technological advances in encryption made a clash between privacy and security inevitable, forcing him to take a side in the Apple case....",https://www.nytimes.com/2016/02/20/us/politics/in-nod-to-law-enforcement-obama-ends-attempt-to-straddle-privacy-divide.html
Apple Sees Value in Its Stand to Protect Security,2016-02-21T00:00,Apple’s refusal to help the F.B.I. break into its secure mobile operating system may benefit its brand in the rest of the world....,https://www.nytimes.com/2016/02/21/technology/apple-sees-value-in-privacy-vow.html
Just Send the Tax Bill to My Personal Irish Subsidiary,2016-02-21T00:00,"If Burger King and Pfizer can lower their tax rates with inversions, why can’t I?...",https://www.nytimes.com/2016/02/21/business/yourtaxes/just-send-the-tax-bill-to-my-personal-irish-subsidiary.html
"Apple Still Holds the Keys to Its Cloud Service, but Reluctantly",2016-02-22T00:00,"Through encryption, the tech giant tried to remove itself from the equation when law enforcement requested access. But iCloud presents challenges....",https://www.nytimes.com/2016/02/22/technology/apple-still-holds-the-keys-to-its-cloud-service-but-reluctantly.html
Chappatte on Apple and the F.B.I.,2016-02-23T00:00,Come out with your iPhone open!...,https://www.nytimes.com/2016/02/23/opinion/chappatte-apple-and-the-fbi.html
"Seeking iPhone Data, Through the Front Door",2016-02-23T00:00,Apple argues that helping the F.B.I. gain entry to an iPhone will put customers’ privacy at risk. But they are undermining those customers’ safety....,https://www.nytimes.com/2016/02/23/opinion/seeking-iphone-data-through-the-front-door.html
Mark Zuckerberg Backs Apple in Its Refusal to Unlock iPhone,2016-02-23T00:00,"Speaking at the Mobile World Congress, Mr. Zuckerberg said he was sympathetic to Apple’s resistance to helping the government open a locked phone....",https://www.nytimes.com/2016/02/23/technology/mark-zuckerberg-backs-apple-in-its-refusal-to-unlock-iphone.html
Apple Showdown Heightens Challenge of Encrypted Data,2016-02-23T00:00,The question is how the courts will apply constitutional protections drafted in the 18th century to deal with the rapidly changing world of digital technology....,https://www.nytimes.com/2016/02/23/business/dealbook/apple-showdown-heightens-challenge-of-encrypted-data.html
Narrow Focus May Aid F.B.I. in Apple Case,2016-02-23T00:00,The government is portraying its request that Apple open an iPhone used by a terrorist as a one-time demand. Apple sees a much broader issue....,https://www.nytimes.com/2016/02/23/technology/apple-unlock-iphone-san-bernardino.html
Philip Knight of Nike to Give $400 Million to Stanford Scholars,2016-02-24T00:00,"The gift from Philip H. Knight, a co-founder of Nike, will make the new Knight-Hennessy program one of the largest fully funded scholarship endowments in the world....",https://www.nytimes.com/2016/02/24/business/philip-knight-of-nike-to-give-400-million-to-stanford-scholars.html
Apple Faces U.S. Demand to Unlock 9 More iPhones,2016-02-24T00:00,The disclosure seems to bolster the company’s position that cooperating with prosecutors in a California mass shooting case could have a wider effect....,https://www.nytimes.com/2016/02/24/technology/justice-department-wants-apple-to-unlock-nine-more-iphones.html
Bill Gates Weighs In on Apple’s Clash With the F.B.I.,2016-02-24T00:00,"The Microsoft co-founder said that stopping terrorism is in the public interest, but that government needs must be balanced with privacy safeguards....",https://www.nytimes.com/2016/02/24/technology/bill-gates-apple.html
U.S. to Further Scour Social Media Use of Visa and Asylum Seekers,2016-02-24T00:00,"Experts say the effort faces technical, language and other hurdles, while immigration rights advocates say it could ensnare innocent people....",https://www.nytimes.com/2016/02/24/us/politics/homeland-security-social-media-refugees.html
Apple Is Said to Be Trying to Make It Harder to Hack iPhones,2016-02-25T00:00,"Concerned about the government’s insistence that it break into a terrorist’s phone, the company wants to take that power out of its own hands....",https://www.nytimes.com/2016/02/25/technology/apple-is-said-to-be-working-on-an-iphone-even-it-cant-hack.html
The Apple Case Will Grope Its Way Into Your Future,2016-02-25T00:00,"In an Internet of Things world, every home appliance could be turned into a listening post. That’s why the Apple case matters....",https://www.nytimes.com/2016/02/25/technology/personaltech/the-apple-case-will-grope-its-way-into-your-future.html
"Paid Notice: Deaths  NASH, JEFFREY PAUL",2016-02-26T00:00,"NASH--Jeffrey Paul, 69, son of Harry and Naomi Kane Nash, died peacefully of unexpected heart failure on February 20th at his home in Manhattan. A lifelong New Yorker, Jeff began his investment banking career at DuPont Walston and then A.G. Becker...",https://query.nytimes.com/gst/fullpage.html?res=9504E6DD173AF935A15751C0A9609D8B63
F.B.I. Chief Presses Congress to Act on Data Privacy,2016-02-26T00:00,"“The larger question isn’t going to be answered in the courts, and shouldn’t be,” said James B. Comey Jr., who is fighting Apple to unlock a mass killer’s iPhone....",https://www.nytimes.com/2016/02/26/technology/fbi-chief-presses-congress-to-act-on-data-privacy.html
"Apple Goes to Court, and F.B.I. Presses Congress to Settle iPhone Privacy Fight",2016-02-26T00:00,"In a court filing, Apple said the order had broad implications that would “inflict significant harm — to civil liberties, society and national security.”...",https://www.nytimes.com/2016/02/26/technology/apple-unlock-iphone-fbi-san-bernardino-brief.html
When the Apple and F.B.I. Fight Really Began,2016-02-26T00:00,"In 2013, Edward J. Snowden revealed widespread government spying of American Internet activity. That’s when the tech industry got tougher on security....",https://www.nytimes.com/2016/02/26/technology/when-the-apple-and-fbi-fight-really-began.html
"Paid Notice: Deaths  NASH, JEFFREY PAUL",2016-02-27T00:00,"NASH--Jeffrey Paul, 69, son of Harry and Naomi Kane Nash, died peacefully of unexpected heart failure on February 20th at his home in Manhattan. A lifelong New Yorker, Jeff began his investment banking career at DuPont Walston and then A.G. Becker...",https://query.nytimes.com/gst/fullpage.html?res=9B02E4DD173AF934A15751C0A9609D8B63
Apple’s Privacy Fight Tests Relationship With White House,2016-02-27T00:00,The encryption debate and the government’s legal action against Apple have created more tension between the company and the Obama administration....,https://www.nytimes.com/2016/02/27/technology/apples-privacy-fight-tests-relationship-with-white-house.html
Allergic to Dogs on a Flight? What Travelers Need to Know,2016-02-27T00:00,An airline recently asked a family whose son developed an allergic reaction to a dog on board to leave the plane. Here is what fliers can do in a similar situation....,https://www.nytimes.com/2016/02/27/travel/allergic-to-dogs-on-a-flight-what-travelers-need-to-know.html
Apple Shareholders Show Their Support for Tim Cook,2016-02-27T00:00,Apple’s chief received a standing ovation on Friday for opposing a court order requiring Apple to help law enforcement officials break into an iPhone....,https://www.nytimes.com/2016/02/27/technology/apple-shareholders-show-their-support-for-tim-cook.html
"Apple, the F.B.I. and a Collection of Very Old Laws",2016-02-27T00:00,Apple on Thursday filed a response to a court order demanding it break into an iPhone. The filing brings the Bill of Rights into play....,https://www.nytimes.com/2016/02/27/technology/apple-the-fbi-and-a-collection-of-very-old-laws.html
